-1.503346623864492582e+00 -2.502426902624425575e-01 -2.667564994928553479e-02 -9.897753655888572588e-01
-4.433792265766522078e+00 -5.666741247706732487e+00 -3.162112049297331473e-01 9.486888182522680291e-01
-5.278045283013695688e+00 -5.683434120769967457e+00 3.077826727129765461e-01 -9.514566865483979896e-01
-5.294591682308966263e+00 -5.470704261424013559e+00 -9.626508756445539827e-01 -2.707458062847389879e-01
-1.304644932256936896e+00 2.746765704310841771e-01 -7.786850934535700652e-01 -7.561584648434636069e-01
-5.301885017676542411e+00 -5.487322195398258273e+00 9.340121399070293318e-02 -9.956285518329920370e-01
-5.301885017676542411e+00 -5.487322195398258273e+00 9.340121399070293318e-02 -9.956285518329920370e-01
-6.090361804047480732e+00 4.922797281591637208e+00 4.322413383774261764e-01 -7.930563269287241868e-01
-5.346304441989802925e+00 -5.491200250632491731e+00 9.468582620522089099e-01 3.216511022575089807e-01
-5.322050943150856916e+00 -5.629814379120147372e+00 2.834534052052773648e-03 9.999959827002840029e-01
-5.254278036952419129e+00 -5.674845802783918813e+00 8.924767868332871001e-02 -9.960094637349770075e-01
-5.157910288093051854e+00 -5.594483396321058954e+00 -8.325663059275172362e-01 -5.539253977154390274e-01
-5.234061970298018451e+00 -5.660068273232351288e+00 -5.060225197126514418e-01 -8.625202661640239965e-01
-5.332151624915074883e+00 -5.626941738747650135e+00 -4.113706341305747305e-01 9.114681570823019996e-01
-5.345552331936884727e+00 -5.555973238453501217e+00 9.541741158074696916e-01 -2.992519953534700239e-01
-5.292984924100424315e+00 -5.677569088173791911e+00 6.706126533066257833e-01 -7.418077036705990057e-01
-5.316393178194143587e+00 -5.622827291782649617e+00 4.005573629280460013e-01 9.162716840567149967e-01
-5.208943410001700691e+00 -5.647982275569622068e+00 -3.465884330957832438e-01 -9.380173015697570449e-01
-5.281458682849501152e+00 -5.018276622953039556e+00 -8.756778695342469776e-01 4.828957121449329870e-01
-5.206247927727885916e+00 -5.678195984015639297e+00 -9.255744688110958407e-01 -3.785655857114549883e-01
-5.213033991146504675e+00 -5.707788157877693003e+00 3.050215530475789416e-01 -9.523454479213110391e-01
-5.240152917033082502e+00 -5.592182307829103749e+00 5.072180896391983440e-01 -8.618177356858940374e-01
-5.343598267961835013e+00 -5.552572426211828116e+00 -5.911161391096139139e-01 8.065864554306270140e-01
-5.303339832045100621e+00 -5.625227509640960299e+00 9.523703938323293539e-01 3.049436553720270004e-01
-5.347797401361647829e+00 -5.508010280944808379e+00 9.930760932945477126e-01 1.174728603841709990e-01
-6.184951201585506375e+00 5.119375515824407863e+00 -5.994774985449452531e-01 -7.454855671548531459e-01
-5.278045283013695688e+00 -5.683434120769967457e+00 3.077826727129765461e-01 -9.514566865483979896e-01
-5.294792155958644386e+00 -5.635227643952442911e+00 8.672045273606497906e-01 -4.979521138876599751e-01
-5.322050943150856916e+00 -5.629814379120147372e+00 2.834534052052773648e-03 9.999959827002840029e-01
-5.296063141292348675e+00 -5.669294525305232035e+00 9.198468821097370574e-02 -9.957604215546670412e-01
-5.242651771504153402e+00 -5.390194528428075671e+00 -2.422049089295114088e-02 9.997066408806649651e-01
-5.036791487413295521e+00 -5.496966326248951873e+00 -8.049054884413889832e-01 5.934030288740770320e-01
-5.039313305478319904e+00 -5.486075679032227370e+00 -5.076162904142141885e-01 8.615832529164599851e-01
-5.254278036952419129e+00 -5.674845802783918813e+00 8.924767868332871001e-02 -9.960094637349770075e-01
-5.242651771504153402e+00 -5.390194528428075671e+00 -2.422049089295114088e-02 9.997066408806649651e-01
-5.465981088115564823e+00 -5.556511200564903774e+00 -7.430347419152107946e-01 6.692528463196819599e-01
-4.870242522505026095e+00 -5.269983602396079547e+00 4.354319486082685597e-01 9.002216494459599483e-01
-5.489097511312502675e+00 -5.496045626015441776e+00 -7.455492430424195405e-01 6.664505429503939649e-01
-5.295189293754630988e+00 -5.666682668706942927e+00 5.056700534320343055e-01 -8.627269539443189750e-01
-5.188999536898419862e+00 -5.712776386971768261e+00 -9.995241420262419574e-01 3.084622354040843922e-02
-5.234061970298018451e+00 -5.660068273232351288e+00 -5.060225197126514418e-01 -8.625202661640239965e-01
-5.189158209570781111e+00 -5.628349574303320502e+00 -9.834184844570479367e-01 -1.813507221606878994e-01
-4.946178437132892292e+00 -5.491406500833210025e+00 -3.346633504168650686e-01 9.423377536147840017e-01
-5.347930861066930497e+00 -5.554985199780183791e+00 -2.046534545008867889e-01 9.788344924249720025e-01
-5.120460346776487981e+00 -5.351779112915166614e+00 3.480342194427969993e-01 9.374818302755749677e-01
-5.321466126673703556e+00 -5.626071043934082638e+00 2.029092898351463892e-01 9.791975388544400527e-01
-5.032899262849658051e+00 -5.508364725243792392e+00 -9.085059777147090898e-01 4.178718565022541132e-01
-4.872784610897542557e+00 -5.253303825454906040e+00 3.522740214441983375e-01 9.358969034116589869e-01
-4.920429269355781621e+00 -5.755954931614906123e+00 -8.994491957947278182e-01 4.370253358607680272e-01
-5.032899262849658051e+00 -5.508364725243792392e+00 -9.085059777147090898e-01 4.178718565022541132e-01
-5.189158209570781111e+00 -5.628349574303320502e+00 -9.834184844570479367e-01 -1.813507221606878994e-01
-5.283802468383438367e+00 -5.673326016628711166e+00 -3.085356664656205838e-01 -9.512127745770729836e-01
-4.946178437132892292e+00 -5.491406500833210025e+00 -3.346633504168650686e-01 9.423377536147840017e-01
-5.437325602057331508e+00 -5.530855686230641943e+00 -4.079176010586200718e-01 9.130187461090709666e-01
-5.294792155958644386e+00 -5.635227643952442911e+00 8.672045273606497906e-01 -4.979521138876599751e-01
-5.286438723996927713e+00 -5.019975793210390336e+00 -9.549547312448368741e-01 2.967515143568796865e-01
-5.242480901868914245e+00 -5.598137798096447071e+00 -1.418308532909262898e-01 9.898909076533469742e-01
-4.433792265766522078e+00 -5.666741247706732487e+00 -3.162112049297331473e-01 9.486888182522680291e-01
-5.326446378999334819e+00 -5.573357081861703755e+00 -8.843427307962899997e-01 4.668382316046538749e-01
-5.304689300434617394e+00 -5.637334607220082283e+00 9.953816894474587507e-01 9.599631405800160278e-02
-5.294591682308966263e+00 -5.470704261424013559e+00 -9.626508756445539827e-01 -2.707458062847389879e-01
-5.347930861066930497e+00 -5.554985199780183791e+00 -2.046534545008867889e-01 9.788344924249720025e-01
-5.157910288093051854e+00 -5.594483396321058954e+00 -8.325663059275172362e-01 -5.539253977154390274e-01
-5.331300648262924824e+00 -5.625812514548148791e+00 -1.992299580039871842e-01 9.799527661238209841e-01
-5.206247927727885916e+00 -5.678195984015639297e+00 -9.255744688110958407e-01 -3.785655857114549883e-01
-5.563190519337339879e+00 -5.508914905590216016e+00 -1.326887214098523837e-01 -9.911577589922899723e-01
-5.280804827140750390e+00 -5.058002052817768934e+00 -9.944327888567162654e-01 1.053728069601145012e-01
